Estado de cuenta del comerciante,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Tipo de informe,Envíos,,,,,,,,,,,,,,,,,,
Sucursal(es) buscada(s),Todas las sucursales,,,,,,,,,,,,,,,,,,
Búsqueda por fechas,01/05/2026 - 31/05/2026,,,,,,,,,,,,,,,,,,
Generados,01/06/2026 11:45,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Envíos,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fecha de envío,Número de factura del monto del resumen de los cargos,Número de Pago,Cargos totales,Créditos,Monto del envío,Total del envío,Monto del descuento,Cuotas e incentivos,Monto del pago,Número de establecimiento receptor del pago,Número de establecimiento que envía,Sucursal que envía,Conteo de transacciones,Fecha de pago,Nombre de sucursal que envía,IVA,Descripción,Fecha de la transacción,Número de mensualidades
28/05/2026,1573,31526887,"MXN$ 8,372.59",MXN$ 0.00,"MXN$ 8,372.59","MXN$ 8,372.59",(MXN$ 8.37),MXN$ 0.00,"MXN$ 8,362.88",7464542802,7464542802,,6,03/06/2026,BOLICHE,(MXN$ 1.34),,29/05/2026,0
29/05/2026,1574,31526887,MXN$ 500.00,MXN$ 0.00,MXN$ 500.00,MXN$ 500.00,(MXN$ 0.50),MXN$ 0.00,MXN$ 499.42,7464542802,7464542802,,1,03/06/2026,BOLICHE,(MXN$ 0.08),,29/05/2026,0
29/05/2026,1575,31526887,MXN$ 300.00,MXN$ 0.00,MXN$ 300.00,MXN$ 300.00,(MXN$ 0.30),MXN$ 0.00,MXN$ 299.65,7464542802,7464542802,,1,03/06/2026,BOLICHE,(MXN$ 0.05),,29/05/2026,0
29/05/2026,1576,31526887,"MXN$ 3,725.52",MXN$ 0.00,"MXN$ 3,725.52","MXN$ 3,725.52",(MXN$ 3.73),MXN$ 0.00,"MXN$ 3,721.19",7464542802,7464542802,,5,03/06/2026,BOLICHE,(MXN$ 0.60),,29/05/2026,0
29/05/2026,1577,31526887,"MXN$ 3,366.39",MXN$ 0.00,"MXN$ 3,366.39","MXN$ 3,366.39",(MXN$ 3.37),MXN$ 0.00,"MXN$ 3,362.48",7464542802,7464542802,,3,03/06/2026,BOLICHE,(MXN$ 0.54),,30/05/2026,0
30/05/2026,1578,31526887,"MXN$ 2,308.82",MXN$ 0.00,"MXN$ 2,308.82","MXN$ 2,308.82",(MXN$ 2.31),MXN$ 0.00,"MXN$ 2,306.14",7464542802,7464542802,,3,03/06/2026,BOLICHE,(MXN$ 0.37),,30/05/2026,0
30/05/2026,1579,31526887,"MXN$ 1,700.00",MXN$ 0.00,"MXN$ 1,700.00","MXN$ 1,700.00",(MXN$ 1.70),MXN$ 0.00,"MXN$ 1,698.03",7464542802,7464542802,,2,03/06/2026,BOLICHE,(MXN$ 0.27),,31/05/2026,0
31/05/2026,1580,31526887,"MXN$ 2,136.10",MXN$ 0.00,"MXN$ 2,136.10","MXN$ 2,136.10",(MXN$ 2.14),MXN$ 0.00,"MXN$ 2,133.62",7464542802,7464542802,,1,03/06/2026,BOLICHE,(MXN$ 0.34),,31/05/2026,0
31/05/2026,1581,31526887,MXN$ 571.80,MXN$ 0.00,MXN$ 571.80,MXN$ 571.80,(MXN$ 0.57),MXN$ 0.00,MXN$ 571.14,7464542802,7464542802,,1,03/06/2026,BOLICHE,(MXN$ 0.09),,01/06/2026,0
30/05/2026,7,31526888,MXN$ 857.70,MXN$ 0.00,MXN$ 857.70,MXN$ 857.70,(MXN$ 0.86),MXN$ 0.00,MXN$ 856.70,7464542810,7464542810,,1,03/06/2026,POMUCH,(MXN$ 0.14),,31/05/2026,0
28/05/2026,135,31528525,"MXN$ 1,209.40",MXN$ 0.00,"MXN$ 1,209.40","MXN$ 1,209.40",(MXN$ 1.21),MXN$ 0.00,"MXN$ 1,208.00",7469540645,7469540645,,1,03/06/2026,CHAMPOTON MALECON,(MXN$ 0.19),,29/05/2026,0
29/05/2026,136,31528525,MXN$ 899.46,MXN$ 0.00,MXN$ 899.46,MXN$ 899.46,(MXN$ 0.90),MXN$ 0.00,MXN$ 898.42,7469540645,7469540645,,1,03/06/2026,CHAMPOTON MALECON,(MXN$ 0.14),,30/05/2026,0
31/05/2026,63,31528549,"MXN$ 1,962.87",MXN$ 0.00,"MXN$ 1,962.87","MXN$ 1,962.87",(MXN$ 1.96),MXN$ 0.00,"MXN$ 1,960.60",7469546899,7469546899,,1,03/06/2026,PUERTO REAL,(MXN$ 0.31),,31/05/2026,0
29/05/2026,102,51520414,MXN$ 600.00,MXN$ 0.00,MXN$ 600.00,MXN$ 600.00,(MXN$ 0.60),MXN$ 0.00,MXN$ 599.30,8487957920,8487957920,,1,03/06/2026,KANISTE,(MXN$ 0.10),,30/05/2026,0
30/05/2026,103,51520414,MXN$ 343.08,MXN$ 0.00,MXN$ 343.08,MXN$ 343.08,(MXN$ 0.34),MXN$ 0.00,MXN$ 342.69,8487957920,8487957920,,1,03/06/2026,KANISTE,(MXN$ 0.05),,31/05/2026,0
31/05/2026,22,51520443,MXN$ 715.89,MXN$ 0.00,MXN$ 715.89,MXN$ 715.89,(MXN$ 0.72),MXN$ 0.00,MXN$ 715.06,8488075847,8488075847,,1,03/06/2026,HEROES,(MXN$ 0.11),,31/05/2026,0
28/05/2026,171,51520444,MXN$ 883.95,MXN$ 0.00,MXN$ 883.95,MXN$ 883.95,(MXN$ 0.88),MXN$ 0.00,MXN$ 882.93,8488075888,8488075888,,2,03/06/2026,NOVIA DEL MAR,(MXN$ 0.14),,29/05/2026,0
29/05/2026,172,51520444,"MXN$ 1,454.32",MXN$ 0.00,"MXN$ 1,454.32","MXN$ 1,454.32",(MXN$ 1.45),MXN$ 0.00,"MXN$ 1,452.64",8488075888,8488075888,,3,03/06/2026,NOVIA DEL MAR,(MXN$ 0.23),,29/05/2026,0
29/05/2026,173,51520444,"MXN$ 1,522.07",MXN$ 0.00,"MXN$ 1,522.07","MXN$ 1,522.07",(MXN$ 1.52),MXN$ 0.00,"MXN$ 1,520.31",8488075888,8488075888,,1,03/06/2026,NOVIA DEL MAR,(MXN$ 0.24),,30/05/2026,0
30/05/2026,174,51520444,"MXN$ 1,778.55",MXN$ 0.00,"MXN$ 1,778.55","MXN$ 1,778.55",(MXN$ 1.78),MXN$ 0.00,"MXN$ 1,776.49",8488075888,8488075888,,3,03/06/2026,NOVIA DEL MAR,(MXN$ 0.28),,30/05/2026,0
31/05/2026,175,51520444,"MXN$ 1,583.40",MXN$ 0.00,"MXN$ 1,583.40","MXN$ 1,583.40",(MXN$ 1.58),MXN$ 0.00,"MXN$ 1,581.57",8488075888,8488075888,,2,03/06/2026,NOVIA DEL MAR,(MXN$ 0.25),,31/05/2026,0
30/05/2026,6,51520446,"MXN$ 1,000.00",MXN$ 0.00,"MXN$ 1,000.00","MXN$ 1,000.00",(MXN$ 1.00),MXN$ 0.00,MXN$ 998.84,8488075995,8488075995,,1,03/06/2026,CHETUMAL PLAZA,(MXN$ 0.16),,31/05/2026,0
31/05/2026,7,51520446,"MXN$ 1,327.15",MXN$ 0.00,"MXN$ 1,327.15","MXN$ 1,327.15",(MXN$ 1.33),MXN$ 0.00,"MXN$ 1,325.61",8488075995,8488075995,,1,03/06/2026,CHETUMAL PLAZA,(MXN$ 0.21),,31/05/2026,0
31/05/2026,8,51520446,MXN$ 500.00,MXN$ 0.00,MXN$ 500.00,MXN$ 500.00,(MXN$ 0.50),MXN$ 0.00,MXN$ 499.42,8488075995,8488075995,,1,03/06/2026,CHETUMAL PLAZA,(MXN$ 0.08),,01/06/2026,0
30/05/2026,263,51520447,MXN$ 850.00,MXN$ 0.00,MXN$ 850.00,MXN$ 850.00,(MXN$ 0.85),MXN$ 0.00,MXN$ 849.01,8488076035,8488076035,,1,03/06/2026,BENITO,(MXN$ 0.14),,30/05/2026,0
29/05/2026,100,51520736,"MXN$ 2,309.70",MXN$ 0.00,"MXN$ 2,309.70","MXN$ 2,309.70",(MXN$ 2.31),MXN$ 0.00,"MXN$ 2,307.02",8489189027,8489189027,,2,03/06/2026,AVENIDA CENTRAL,(MXN$ 0.37),,29/05/2026,0
29/05/2026,101,51520736,"MXN$ 1,450.22",MXN$ 0.00,"MXN$ 1,450.22","MXN$ 1,450.22",(MXN$ 1.45),MXN$ 0.00,"MXN$ 1,448.54",8489189027,8489189027,,1,03/06/2026,AVENIDA CENTRAL,(MXN$ 0.23),,29/05/2026,0
30/05/2026,102,51520736,"MXN$ 1,210.15",MXN$ 0.00,"MXN$ 1,210.15","MXN$ 1,210.15",(MXN$ 1.21),MXN$ 0.00,"MXN$ 1,208.75",8489189027,8489189027,,2,03/06/2026,AVENIDA CENTRAL,(MXN$ 0.19),,31/05/2026,0
30/05/2026,1,51520765,MXN$ 497.90,MXN$ 0.00,MXN$ 497.90,MXN$ 497.90,(MXN$ 0.50),MXN$ 0.00,MXN$ 497.32,8489278671,8489278671,,1,03/06/2026,KIN HA,(MXN$ 0.08),,31/05/2026,0
29/05/2026,23,51520766,"MXN$ 3,231.92",MXN$ 0.00,"MXN$ 3,231.92","MXN$ 3,231.92",(MXN$ 3.23),MXN$ 0.00,"MXN$ 3,228.17",8489278820,8489278820,,2,03/06/2026,FRONTERA,(MXN$ 0.52),,29/05/2026,0
30/05/2026,24,51520766,MXN$ 735.58,MXN$ 0.00,MXN$ 735.58,MXN$ 735.58,(MXN$ 0.74),MXN$ 0.00,MXN$ 734.72,8489278820,8489278820,,1,03/06/2026,FRONTERA,(MXN$ 0.12),,31/05/2026,0
28/05/2026,1572,31495705,"MXN$ 10,370.73",MXN$ 0.00,"MXN$ 10,370.73","MXN$ 10,370.73",(MXN$ 10.37),MXN$ 0.00,"MXN$ 10,358.70",7464542802,7464542802,,10,02/06/2026,BOLICHE,(MXN$ 1.66),,28/05/2026,0
28/05/2026,134,31497062,"MXN$ 1,531.31",MXN$ 0.00,"MXN$ 1,531.31","MXN$ 1,531.31",(MXN$ 1.53),MXN$ 0.00,"MXN$ 1,529.53",7469540645,7469540645,,1,02/06/2026,CHAMPOTON MALECON,(MXN$ 0.25),,28/05/2026,0
27/05/2026,101,41496589,"MXN$ 1,988.55",MXN$ 0.00,"MXN$ 1,988.55","MXN$ 1,988.55",(MXN$ 1.99),MXN$ 0.00,"MXN$ 1,986.24",8487957920,8487957920,,1,02/06/2026,KANISTE,(MXN$ 0.32),,28/05/2026,0
27/05/2026,170,41496603,MXN$ 400.00,MXN$ 0.00,MXN$ 400.00,MXN$ 400.00,(MXN$ 0.40),MXN$ 0.00,MXN$ 399.54,8488075888,8488075888,,1,02/06/2026,NOVIA DEL MAR,(MXN$ 0.06),,28/05/2026,0
28/05/2026,5,41496605,"MXN$ 1,199.50",MXN$ 0.00,"MXN$ 1,199.50","MXN$ 1,199.50",(MXN$ 1.20),MXN$ 0.00,"MXN$ 1,198.11",8488075995,8488075995,,1,02/06/2026,CHETUMAL PLAZA,(MXN$ 0.19),,28/05/2026,0
28/05/2026,262,41496606,"MXN$ 1,365.80",MXN$ 0.00,"MXN$ 1,365.80","MXN$ 1,365.80",(MXN$ 1.37),MXN$ 0.00,"MXN$ 1,364.21",8488076035,8488076035,,3,02/06/2026,BENITO,(MXN$ 0.22),,28/05/2026,0
26/05/2026,1568,31486560,"MXN$ 5,415.64",MXN$ 0.00,"MXN$ 5,415.64","MXN$ 5,415.64",(MXN$ 5.42),MXN$ 0.00,"MXN$ 5,409.35",7464542802,7464542802,,5,01/06/2026,BOLICHE,(MXN$ 0.87),,27/05/2026,0
27/05/2026,1569,31486560,MXN$ 500.00,MXN$ 0.00,MXN$ 500.00,MXN$ 500.00,(MXN$ 0.50),MXN$ 0.00,MXN$ 499.42,7464542802,7464542802,,1,01/06/2026,BOLICHE,(MXN$ 0.08),,27/05/2026,0
27/05/2026,1570,31486560,"MXN$ 6,785.41",MXN$ 0.00,"MXN$ 6,785.41","MXN$ 6,785.41",(MXN$ 6.79),MXN$ 0.00,"MXN$ 6,777.53",7464542802,7464542802,,7,01/06/2026,BOLICHE,(MXN$ 1.09),,27/05/2026,0
27/05/2026,1571,31486560,"MXN$ 3,403.14",MXN$ 0.00,"MXN$ 3,403.14","MXN$ 3,403.14",(MXN$ 3.40),MXN$ 0.00,"MXN$ 3,399.20",7464542802,7464542802,,3,01/06/2026,BOLICHE,(MXN$ 0.54),,28/05/2026,0
26/05/2026,168,41489399,MXN$ 486.20,MXN$ 0.00,MXN$ 486.20,MXN$ 486.20,(MXN$ 0.49),MXN$ 0.00,MXN$ 485.63,8488075888,8488075888,,1,01/06/2026,NOVIA DEL MAR,(MXN$ 0.08),,27/05/2026,0
27/05/2026,169,41489399,MXN$ 300.00,MXN$ 0.00,MXN$ 300.00,MXN$ 300.00,(MXN$ 0.30),MXN$ 0.00,MXN$ 299.65,8488075888,8488075888,,1,01/06/2026,NOVIA DEL MAR,(MXN$ 0.05),,27/05/2026,0
26/05/2026,260,41489401,"MXN$ 1,372.95",MXN$ 0.00,"MXN$ 1,372.95","MXN$ 1,372.95",(MXN$ 1.37),MXN$ 0.00,"MXN$ 1,371.36",8488076035,8488076035,,1,01/06/2026,BENITO,(MXN$ 0.22),,27/05/2026,0
27/05/2026,261,41489401,"MXN$ 1,445.11",MXN$ 0.00,"MXN$ 1,445.11","MXN$ 1,445.11",(MXN$ 1.45),MXN$ 0.00,"MXN$ 1,443.43",8488076035,8488076035,,1,01/06/2026,BENITO,(MXN$ 0.23),,27/05/2026,0
26/05/2026,72,41489633,"MXN$ 1,200.00",MXN$ 0.00,"MXN$ 1,200.00","MXN$ 1,200.00",(MXN$ 1.20),MXN$ 0.00,"MXN$ 1,198.61",8489189142,8489189142,,1,01/06/2026,CASA DE JUSTICIA,(MXN$ 0.19),,27/05/2026,0
27/05/2026,73,41489633,MXN$ 429.18,MXN$ 0.00,MXN$ 429.18,MXN$ 429.18,(MXN$ 0.43),MXN$ 0.00,MXN$ 428.68,8489189142,8489189142,,1,01/06/2026,CASA DE JUSTICIA,(MXN$ 0.07),,27/05/2026,0
27/05/2026,22,41489645,"MXN$ 32,918.58",MXN$ 0.00,"MXN$ 32,918.58","MXN$ 32,918.58",(MXN$ 32.92),MXN$ 0.00,"MXN$ 32,880.39",8489278820,8489278820,,2,01/06/2026,FRONTERA,(MXN$ 5.27),,27/05/2026,0
