Estado de cuenta del comerciante,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Tipo de informe,Envíos,,,,,,,,,,,,,,,,,,
Sucursal(es) buscada(s),Todas las sucursales,,,,,,,,,,,,,,,,,,
Búsqueda por fechas,29/05/2026 - 25/06/2026,,,,,,,,,,,,,,,,,,
Generados,25/06/2026 10:14,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Envíos,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fecha de envío,Número de factura del monto del resumen de los cargos,Número de Pago,Cargos totales,Créditos,Monto del envío,Total del envío,Monto del descuento,Cuotas e incentivos,Monto del pago,Número de establecimiento receptor del pago,Número de establecimiento que envía,Sucursal que envía,Conteo de transacciones,Fecha de pago,Nombre de sucursal que envía,IVA,Descripción,Fecha de la transacción,Número de mensualidades
23/06/2026,211,41756453,"MXN$ 3,814.65",MXN$ 0.00,"MXN$ 3,814.65","MXN$ 3,814.65",(MXN$ 3.81),MXN$ 0.00,"MXN$ 3,810.23",8488075888,8488075888,,4,26/06/2026,NOVIA DEL MAR,(MXN$ 0.61),,23/06/2026,0
23/06/2026,26,41756454,MXN$ 869.90,MXN$ 0.00,MXN$ 869.90,MXN$ 869.90,(MXN$ 0.87),MXN$ 0.00,MXN$ 868.89,8488075961,8488075961,,1,26/06/2026,ESCARGECA,(MXN$ 0.14),,23/06/2026,0
23/06/2026,113,41756669,MXN$ 479.80,MXN$ 0.00,MXN$ 479.80,MXN$ 479.80,(MXN$ 0.48),MXN$ 0.00,MXN$ 479.24,8489189027,8489189027,,1,26/06/2026,AVENIDA CENTRAL,(MXN$ 0.08),,23/06/2026,0
23/06/2026,23,41756670,"MXN$ 3,340.85",MXN$ 0.00,"MXN$ 3,340.85","MXN$ 3,340.85",(MXN$ 3.34),MXN$ 0.00,"MXN$ 3,336.98",8489189142,8489189142,,3,26/06/2026,CASA DE JUSTICIA,(MXN$ 0.53),,23/06/2026,0
24/06/2026,1647,31766866,"MXN$ 6,224.00",MXN$ 0.00,"MXN$ 6,224.00","MXN$ 6,224.00",(MXN$ 6.22),MXN$ 0.00,"MXN$ 6,216.78",7464542802,7464542802,,4,29/06/2026,BOLICHE,(MXN$ 1.00),,24/06/2026,0
24/06/2026,1648,31766866,MXN$ 600.00,MXN$ 0.00,MXN$ 600.00,MXN$ 600.00,(MXN$ 0.60),MXN$ 0.00,MXN$ 599.30,7464542802,7464542802,,2,29/06/2026,BOLICHE,(MXN$ 0.10),,25/06/2026,0
24/06/2026,146,31768432,MXN$ 543.10,MXN$ 0.00,MXN$ 543.10,MXN$ 543.10,(MXN$ 0.54),MXN$ 0.00,MXN$ 542.47,7469540645,7469540645,,1,29/06/2026,CHAMPOTON MALECON,(MXN$ 0.09),,24/06/2026,0
24/06/2026,213,41769866,MXN$ 850.18,MXN$ 0.00,MXN$ 850.18,MXN$ 850.18,(MXN$ 0.85),MXN$ 0.00,MXN$ 849.19,8488075888,8488075888,,2,29/06/2026,NOVIA DEL MAR,(MXN$ 0.14),,24/06/2026,0
24/06/2026,22,41769868,MXN$ 881.80,MXN$ 0.00,MXN$ 881.80,MXN$ 881.80,(MXN$ 0.88),MXN$ 0.00,MXN$ 880.78,8488075995,8488075995,,1,29/06/2026,CHETUMAL PLAZA,(MXN$ 0.14),,25/06/2026,0
24/06/2026,114,51760099,"MXN$ 1,293.96",MXN$ 0.00,"MXN$ 1,293.96","MXN$ 1,293.96",(MXN$ 1.29),MXN$ 0.00,"MXN$ 1,292.46",8489189027,8489189027,,2,29/06/2026,AVENIDA CENTRAL,(MXN$ 0.21),,24/06/2026,0
